,shop,1st,location
3831,행운의명당로-토토,3,충북 청주시 서원구 개신동 443
3832,행운찬스복권방,3,서울 강북구 번동 437-10번지
3833,헬로마트,3,서울 도봉구 도봉동 89-148번지
3834,혁신나눔로또,3,전북 완주군 이서면 갈산리 650
3835,현대,3,서울 도봉구 창제2동 674-23
3836,현대25시편의점,3,경기 고양시 덕양구 토당동 373-1번지 101호
3837,현대로또,3,경남 진주시 상평동 197-47번지 CU편의점 내
3838,현대복권방,3,충북 청주시 청원구 내덕동 656-36
3839,현대상회로또점,3,서울 강동구 길동 412-16번지
3840,현대서점,3,서울 동작구 대방동 502 103동 2호
3841,현대슈퍼,3,강원 강릉시 홍제동 992-1번지 터미널상가1-10
3842,현대식품,3,서울 광진구 구의동 243-22번지
3843,호야식품,3,서울 양천구 신정동 1052-1번지
3844,화곡본마트,3,서울 강서구 화곡동 98-60번지
3845,화랑복권,3,부산 부산진구 당감제1동 282-7번지오렌지데이점포 내
3846,화성슈퍼,3,경남 창원시 의창구 팔용동 194-14번지
3847,화신복권방,3,제주 제주시 이도1동 1260-2
3848,화이트마트,3,전남 여수시 공화동 1064번지
3849,화정로또,3,경기 고양시 덕양구 행신2동 707-2번지미우프라자101호
3850,황금노다지,3,전북 전주시 완산구 효자동1가 280번지
3851,황금도끼복권방,3,경기 광주시 오포읍 능평리 166-10
3852,황실복권방,3,충남 천안시 동남구 목천읍 신계리 390-19
3853,황제복권방,3,강원 강릉시 교2동 162-55
3854,횃불복권,3,전남 목포시 옥암동 1096 우미아파트상가106호
3855,훈이슈퍼,3,"경기 군포시 산본동 1052-2 주공아파트상가108호,113호"
3856,훼미리로또,3,광주 남구 봉선동 111-4 CU봉선쌍용점 내
3857,훼미리로또(북구흥해),3,경북 포항시 북구 흥해읍 옥성리 242-10번지 훼미리마트내
3858,훼미리마트(포항제일점),3,경북 포항시 북구 죽도동 618-2번지
3859,훼미리마트노원영성점,3,대구 북구 노원동3가 58-46번지
3860,훼미리마트두암현대점,3,광주 북구 두암동 880-17CU두암현대점내
3861,훼미리마트방이오피스점,3,서울 송파구 방이동 187-8번지 1층CU편의점내
3862,휴먼정보통신,3,부산 금정구 부곡동 224-1번지쌍용상가 훼미리마트
3863,흥부네대박복권방,3,충북 충주시 호암동 553번지
3864,흥부네복권방,3,서울 용산구 후암동 244-71번지
3865,희망로또,3,충남 공주시 신관동 611-1번지 1층 상가
3866,희망복권,3,인천 서구 가좌1동 118번지 삼성홈플러스가좌점1층
3867,힐링로또,3,대전 대덕구 송촌동 290-18
3868,(I.A) 로또마트,2,경기 안산시 단원구 신길동 1633
3869,(율리) 아이스크림,2,부산 북구 금곡동 1887-2 103호
3870,-,2,서울 영등포구 영등포동4가 425-8번지
3871,007로또,2,경북 포항시 북구 중앙동 185-9 롯데백화점건너 상품권?
3872,1001복권,2,인천 계양구 계산동 1083-8번지프리랜서빌105호
3873,1001안경콘텍트,2,서울 양천구 신월동 523-1번지
3874,100억로또,2,경기 용인시 기흥구 구갈동 414-6번지
3875,100억만들기,2,전북 전주시 덕진구 송천동2가 354-3
3876,153황금복권,2,강원 속초시 조양동 1571 1층
3877,1등로또,2,서울 영등포구 영등포동5가 45-5번지
3878,1등로또방,2,광주 동구 계림동 378-3
3879,1등복권방,2,울산 울주군 언양읍 남부리 115-2우리들편의점내
3880,1번가로또,2,부산 중구 영주동 160상가1동 105호
3881,2002로또,2,충북 제천시 신백동 203-1231층
3882,21시슈퍼,2,충남 아산시 온천동 81-16번지
3883,24시마트,2,부산 해운대구 반여제1동 751-9번지CU편의점내
3884,5가로또레드탑,2,서울 종로구 종로5가 182-3번지
3885,6.2.3복권방,2,충남 아산시 온양6동 249-2 GS25편의점내
3886,74호종합가판,2,서울 종로구 관수동 149-2 가판
3887,88마트,2,전남 보성군 보성읍 보성리 88번지 88마트내
3888,ALWAYSMART,2,경기 고양시 일산동구 풍동 150번지
3889,B형5호가로판매점,2,서울 동작구 노량진동 67-10번지
3890,CU(경동사거리점),2,서울 동대문구 용두동 52-1번지
3891,CU(광주매곡점),2,광주 북구 매곡동 42-5번지
3892,CU(광주서동점),2,광주 남구 서동 13-2
3893,CU(광주지석중앙점),2,광주 남구 지석동 323-3번지
3894,CU(광탄개나리점),2,경기 파주시 광탄면 신산리 358-10 화설프라자
3895,CU(구남역점),2,부산 북구 구포제2동 1087-1번지
3896,CU(구리원일점),2,경기 구리시 인창동 651-72번지 예일센스빌3차아파트107호101호
3897,CU(구리토평점),2,경기 구리시 토평동 997번지
3898,CU(구의그린점),2,서울 광진구 구의동 234-16번지
3899,CU(군산대점),2,전북 군산시 미룡동 867-5번지
3900,CU(길음타운점),2,서울 성북구 길음동 1284 지2층 A동 8호 CU길음타운점
3901,CU(김해활천점),2,경남 김해시 어방동 1131-8번지
3902,CU(대명청구점),2,대구 남구 대명동 1792-1번지
3903,CU(마로니에점),2,서울 종로구 연건동 78-2번지 수만빌리지
3904,CU(마산해운점),2,경남 창원시 마산합포구 해운동 42-10번지
3905,CU(명륜성대점),2,서울 종로구 명륜4가 187
3906,CU(문정역점),2,서울 송파구 문정1동 39-1
3907,CU(방촌점),2,대구 동구 방촌동 871-20번지
3908,CU(백석１２블럭점),2,경기 고양시 일산동구 백석동 1211-2번지
3909,CU(부송미소점),2,전북 익산시 부송동 235-7번지
3910,CU(북가좌공원점),2,서울 서대문구 북가좌동 3-16 1층 CU북가좌공원점
3911,CU(삼척대학로점),2,강원 삼척시 남양동 17-14
3912,CU(상계주공점),2,서울 노원구 상계동 763-6번지
3913,CU(상무중흥점),2,광주 서구 치평동 1184-2번지
3914,CU(서구가정점),2,인천 서구 경서동 733-14
3915,CU(수성팔레스점),2,대구 수성구 수성동4가 1090-1번지
3916,CU(신길도림점),2,서울 영등포구 신길동 289-6
3917,CU(신당조광점),2,대구 달서구 신당동 1695-14번지
3918,CU(연안비취점),2,인천 중구 항동7가 27-131번지
3919,CU(오벨리스크점),2,서울 서초구 서초동 1327-27
3920,CU(요촌점),2,전북 김제시 요촌동 614-5
3921,CU(용산신창점),2,서울 용산구 신창동 59-4번지
3922,CU(원주W-CITY점),2,강원 원주시 단계동 877-11층 CU 시외버스터미널 내
3923,CU(원주구곡중앙점),2,강원 원주시 단구동 1533-10 1층 (CU)
3924,CU(원주명륜점),2,강원 원주시 명륜동 751 1층 CU편의점
3925,CU(원주상지대점),2,강원 원주시 우산동 200-16 1층 CU편의점
3926,CU(원주역점),2,강원 원주시 학성동 425-11 1층 CU편의점
3927,CU(의정부호원점),2,경기 의정부시 호원동 442-3번지
3928,CU(익산동산점),2,전북 익산시 동산동 607-4번지
3929,CU(익산황등점),2,전북 익산시 황등면 황등리 1038-1번지
3930,CU(인하대점),2,인천 남구 용현동 81-38번지 5호12
3931,CU(종로신교점),2,서울 종로구 신교동 36번지
3932,CU(좌동중앙점),2,부산 해운대구 좌동 1461-4번지 대하프라자1층 CU좌동중앙점
3933,CU(촬영소사거리점),2,서울 동대문구 장안동 141-10번지
3934,CU(침산건영점),2,대구 북구 침산동 296-1번지
3935,CU(타워팰리스점),2,서울 강남구 도곡동 467번지
3936,CU(탄현센스빌점),2,경기 고양시 일산서구 탄현동 1574-7번지 풍원리빙프라자
3937,CU(포남뷰티점),2,강원 강릉시 포남동 1150번지
3938,CU(홍릉점),2,서울 동대문구 청량리동 520-55번지
3939,CU고창강호점,2,전북 고창군 고창읍 덕산리 3-2 1층 103호
3940,CU로또 잠실점,2,서울 송파구 잠실6동 7-28 101-2호 CU편의점
3941,CU로또문경모전,2,경북 문경시 점촌5동 883-9 CU문경모전점
3942,CU속천점,2,경남 창원시 진해구 태평동 54-1 CU편의점 내
3943,CentrePoint금곡,2,부산 북구 금곡동 57-7
3944,DC마트미평점,2,전남 여수시 미평동 255-11 DC마트미평점내
3945,DQ24 죽동점,2,대전 유성구 죽동 695-3번지
3946,E편한마트,2,광주 북구 중흥동 224-87번지
3947,GOOD25시편의마트,2,충남 보령시 대천동 344-80
3948,GS25 영등포구청점,2,서울 영등포구 당산동2가 164번지 현대상가116호
3949,GS25 운정호수공원캐슬,2,경기 파주시 와동동 1399
3950,GS25 전주팔달로점,2,전북 전주시 완산구 경원동3가 64-6 GS25 내
3951,GS25(거여현대점),2,서울 송파구 거여동 554-1번지
3952,GS25(건대제일점),2,서울 광진구 화양동 49-1번지
3953,GS25(경산사동점),2,경북 경산시 삼풍동 509-4
3954,GS25(고덕점),2,서울 강동구 고덕동 503
3955,GS25(관악한일점),2,서울 관악구 남현동 602-11번지 한일빌딩1층
3956,GS25(광나루점),2,서울 광진구 광장동 323-2번지
3957,GS25(괘법중앙점),2,부산 사상구 괘법동 546-5
3958,GS25(구리하나점),2,경기 구리시 토평동 964-6번지
3959,GS25(구포역점),2,부산 북구 구포동 1060-84
3960,GS25(금호점),2,서울 성동구 옥수동 528 126동 B201호
3961,GS25(노포2호점),2,부산 금정구 노포동 133번지 터미널내1층4호GS25종합터미널2호점
3962,GS25(논현경남점),2,서울 강남구 논현동 262-32
3963,GS25(논현동우점),2,서울 강남구 논현동 232-5번지
3964,GS25(뉴전주남중점),2,전북 전주시 완산구 평화동1가 445-9번지 101호
3965,GS25(대명점),2,대구 남구 대명동 1591-20
3966,GS25(대신문화점),2,부산 서구 동대신동3가 173문화아파트110호111호
3967,GS25(대전유천점),2,대전 중구 유천1동 336-2번지
3968,GS25(대전큰마을점),2,대전 서구 갈마동 1129
3969,GS25(대치골드점),2,서울 강남구 대치동 896-52번지
3970,GS25(동묘역점),2,서울 종로구 숭인제2동 310
3971,GS25(로데오점),2,서울 강남구 신사동 659 GS25 편의점
3972,GS25(마산산호점),2,경남 창원시 마산합포구 산호동 13-55
3973,GS25(마포도화점),2,서울 마포구 도화동 344번지
3974,GS25(명륜중앙점),2,부산 동래구 온천동 473-12번지
3975,GS25(반포2점),2,서울 서초구 반포1동 741
3976,GS25(반포중앙점),2,서울 서초구 반포동 739-35번지 1층
3977,GS25(방이도곡점),2,서울 송파구 방이동 107-3번지
3978,GS25(방이삼형점),2,서울 송파구 방이동 149-13번지
3979,GS25(방이중앙점),2,서울 송파구 방이동 64번지
3980,GS25(봉곡제일점),2,경남 창원시 의창구 봉곡동 33-7번지
3981,GS25(부개역점),2,인천 부평구 부개동 289-9번지 1층
3982,GS25(부경대점),2,부산 남구 대연동 519-1번지
3983,GS25(부대정문점),2,부산 금정구 장전동 400-60번지
3984,GS25(사하중앙점),2,부산 사하구 감천동 648-6
3985,GS25(산본우정점),2,경기 군포시 산본동 1138번지 우정빌딩1층101호
3986,GS25(서면롯데점),2,부산 부산진구 부전동 485-40
3987,GS25(서면제일점),2,부산 부산진구 220-1
3988,GS25(서사라점),2,제주 제주시 삼도일동 531-1
3989,GS25(서울역점),2,서울 용산구 동자동 43-120번지
3990,GS25(서초금호점),2,서울 서초구 서초동 1689-1
3991,GS25(석촌센타점),2,서울 송파구 석촌동 272-25번지
3992,GS25(수원파크점),2,경기 수원시 권선구 권선동 1017-7번지
3993,GS25(수원황골점),2,경기 수원시 영통구 영통동 945-7번지
3994,GS25(수유역점),2,서울 강북구 번동 418-9번지
3995,GS25(수유점),2,서울 강북구 수유동 174-17번지
3996,GS25(신림로점),2,서울 동작구 신대방동 344-258번지
3997,GS25(신림수성점),2,서울 관악구 신림동 507-31번지
3998,GS25(신림신성점),2,서울 관악구 신림동 103-109번지
3999,GS25(신창점),2,부산 중구 신창동1가 6-1
4000,GS25(신천제일점),2,대구 동구 신천동 126-1번지
4001,GS25(쌍용한빛점),2,충남 천안시 서북구 쌍용동 1680번지
4002,GS25(안산팔곡점),2,경기 안산시 상록구 본오동 741-5 1층 101호
4003,GS25(안산현대점),2,경기 안산시 상록구 사동 1345-2번지 현대아파트중심상가104호
4004,GS25(압구정역점),2,서울 강남구 신사동 577-12번지 동헌빌딩1층
4005,GS25(양정역점),2,부산 부산진구 양정동 369-20번지
4006,GS25(여의쌍마점),2,서울 영등포구 여의도동 24-5한마루빌딩1층1호
4007,GS25(연희점),2,서울 서대문구 연희동 122-7
4008,GS25(인천광장점),2,인천 남동구 구월동 1136-14
4009,GS25(일원스타점),2,서울 강남구 일원동 644-11
4010,GS25(장유무계점),2,경남 김해시 무계동 191-7청학프라자 1-107호
4011,GS25(전주리조트점),2,전북 전주시 덕진구 우아동2가 922-6번지
4012,GS25(제주칼호텔점),2,제주 제주시 삼도이동 1241-13
4013,GS25(중계동진점),2,서울 노원구 중계동 364-23번지 동진빌딩103호
4014,GS25(중구흥인점),2,서울 중구 흥인동 154101(상유빌딩)
4015,GS25(천안창조점),2,충남 천안시 동남구 신부동 494-1번지 삼부르네상스오피스텔 103호
4016,GS25(팔용대림점),2,경남 창원시 의창구 팔용동 154-5번지
4017,GS25(평리이현점),2,대구 서구 평리동 574-4
4018,GS25(하이비젼점),2,인천 남동구 구월동 1141-7번지 하이비젼빌딩101호
4019,GS25남산삼성점,2,부산 금정구 남산동 35-8 상가동 101호~103호
4020,GS25신곡본점,2,경기 의정부시 신곡동 725-6번지 장암주공5단지101호
4021,J수퍼,2,서울 동대문구 청량리동 258
4022,KB스타의로또,2,경기 부천시 오정동 725번지 훼미리마트내
4023,LA24,2,대구 달서구 호산동 720-4
4024,LOTTO25,2,울산 남구 신정4동 1834-1 111호
4025,LOTTO가맹점,2,인천 연수구 선학동 352
4026,Letsgo복권방,2,전북 전주시 완산구 평화동1가 741-3
4027,M.C,2,부산 수영구 민락동 163-5
4028,MONEY(편의점),2,경남 김해시 317-7번지 110호 복권판매점
4029,NH한삼인,2,대구 수성구 상동 28번지
4030,OK25,2,서울 마포구 성산제2동 64-25
4031,OK편의점,2,충남 서산시 석남동 575-1
4032,PLUSONE365,2,서울 영등포구 양평동1가 37번지
4033,Q마트,2,서울 동작구 노량진동 236-13
4034,SM정보통신,2,광주 북구 동림동 1160-1번지
4035,cu포천인생역전점,2,경기 포천시 영중면 금주리 916-7
4036,gs25포천송우로점,2,경기 포천시 소흘읍 송우리 577-18
4037,two&four고강점,2,경기 부천시 성곡동 474-1
4038,w홈마트,2,경기 안산시 상록구 본오동 883-11
4039,가나25시,2,대전 중구 용두동 24-3번지
